timestamp Publish, tr, ID, Distance from acoustic Simulator
94.286631250527,93.466631250527,4,38.40234055420015
95.65069120357148,94.83069120357149,1,15.277410379867908
96.38757095363071,95.56757095363072,2,39.348990558800345
97.1065661947856,96.2865661947856,3,52.450955247722
97.78562761262411,96.96562761262412,4,37.061967964890265
99.15150711908802,98.33150711908803,1,16.32144824646469
99.88798149568743,99.06798149568743,2,39.88719861463706
100.60587282791403,99.78587282791403,3,51.39977960942606
101.28465386120251,100.46465386120252,4,35.680036083356455
102.6623883000858,101.8423883000858,1,17.601481345997875
103.38819507640302,102.56819507640303,2,40.256005608524724
104.10518090656899,103.285180906569,3,50.33451105136518
104.78391331353805,103.96391331353806,4,34.449422014581835
106.16311976891807,105.34311976891807,1,18.551957115146365
106.88837720652343,106.06837720652344,2,40.41285141955715
107.60459979367882,106.78459979367882,3,49.63481200617344
108.28322790063855,107.46322790063856,4,33.45422857743306
109.66389341161864,108.84389341161865,1,19.8275512470805
110.38864627326025,109.56864627326026,2,40.84626594332113
111.10397183339865,110.28397183339865,3,48.81048702318495
111.78242981629059,110.9624298162906,4,32.36934372353974
113.16475180965486,112.34475180965487,1,20.977561253775107
113.88893375651833,113.06893375651833,2,41.2450344698246
114.60327533034766,113.78327533034766,3,47.750409727184085
115.28158278972909,114.46158278972909,4,31.151613863753017
116.66564383189235,115.84564383189236,1,22.293995451877816
117.38916681151832,116.56916681151833,2,41.49333052121485
118.10258773246707,117.28258773246708,3,46.68032399761408
118.77084204759629,117.9508420475963,4,30.112000688335105
120.1665663765258,119.3465663765258,1,23.629888551263303
120.8895035459302,120.0695035459302,2,41.93442988227046
121.60189304027236,120.78189304027237,3,45.8407912292447
122.27003419786652,121.45003419786653,4,29.086014139913534
123.66728257276087,122.84728257276088,1,24.63925838050023
124.38986037047631,123.56986037047632,2,42.56289230174754
125.10139109668133,124.28139109668133,3,44.992573847972736
125.76927569244431,124.94927569244432,4,27.889661099333686
127.16816817183295,126.34816817183295,1,25.825091939073307
127.89008491247446,127.07008491247447,2,42.856238818289526
128.5907161649667,127.77071616496669,3,44.01309922551075
129.26863116646507,128.44863116646508,4,26.902806944116804
130.66899621746597,129.84899621746598,1,26.990828395675692
131.39028442198284,130.57028442198285,2,43.260241780768766
132.09004181635783,131.27004181635783,3,43.062727345820605
132.7682560116337,131.9482560116337,4,26.193643189120987
134.16938349856227,133.34938349856228,1,27.639520737267254
134.89024124127982,134.07024124127983,2,43.25025902167386
135.5897121656758,134.7697121656758,3,42.55212056445045
136.2679089304447,135.4479089304447,4,25.82223039034801
137.6699955382548,136.8499955382548,1,28.322517560137058
138.3906487401887,137.57064874018872,2,43.794603665298375
139.0892516707176,138.2692516707176,3,41.91188680373674
139.7672140098998,138.9472140098998,4,24.900927015581743
141.17085198199644,140.35085198199644,1,29.739624846728585
141.89110124452364,141.07110124452365,2,44.31570270178424
142.5886642078494,141.7686642078494,3,41.00064714063794
143.26641900443403,142.44641900443403,4,23.872694588704977
144.68168839686564,143.86168839686565,1,30.86971947809503
145.39155269776654,144.57155269776655,2,44.91056961062477
146.08811264454422,145.26811264454423,3,40.407224420475515
146.76577681569194,145.94577681569194,4,22.934956863160867
148.1825576490693,147.36255764906932,1,32.10754295148706
148.90203334075986,148.08203334075986,2,45.58963609385831
149.58759356036256,148.76759356036257,3,39.51273270973394
150.26508561747235,149.44508561747236,4,21.7760493864588
151.6833658031732,150.8633658031732,1,33.30094766489806
152.40248424018532,151.58248424018532,2,46.3419855519065
153.0871108649059,152.2671108649059,3,38.87940786939962
153.76441804614592,152.94441804614593,4,20.904128769297763
155.18416519605822,154.36416519605822,1,34.24393138885526
155.90301370424942,155.08301370424942,2,46.97269023492967
156.58666500073411,155.76666500073412,3,38.33235671132565
157.26378358114377,156.44378358114378,4,20.00188520027292
158.68493581583732,157.86493581583733,1,35.54273690200419
159.40338664191677,158.58338664191677,2,47.64421461696356
160.08621000809575,159.26621000809575,3,37.64690065034184
160.76333076718146,159.94333076718146,4,19.25504764500763
162.18562998627567,161.36562998627568,1,36.56543853024713
162.90379575818326,162.08379575818327,2,48.096292395624445
163.58572267339724,162.76572267339725,3,36.84911818182876
164.26279004147543,163.44279004147543,4,18.641845844673103
165.6864748608593,164.8664748608593,1,37.70887056239357
166.40419027644475,165.58419027644476,2,48.75278586349225
167.08521663947596,166.26521663947597,3,36.207214426286484
167.76238108334158,166.9423810833416,4,17.929135157231766
169.18719191023902,168.36719191023903,1,38.64403020904231
169.90455369203767,169.08455369203767,2,49.280789666691845
170.58480104022644,169.76480104022644,3,35.544709977857046
171.26217697644714,170.44217697644714,4,17.401226578013596
172.6875630753707,171.8675630753707,1,39.16554572048097
173.40457104941774,172.58457104941775,2,49.30572708843635
174.08454699678384,173.26454699678385,3,35.12428944432513
174.76222323794457,173.94222323794457,4,17.392487057847088
176.18774389979043,175.36774389979044,1,39.43628574569055
176.90413096236574,176.08413096236575,2,48.89195361096197
177.5837677336281,176.7637677336281,3,34.2576255963748
178.2630424669413,177.4430424669413,4,18.205019382259064
179.68793746467495,178.86793746467495,1,39.89662634337608
180.40328187273676,179.58328187273676,2,47.65200532698569
181.08283186712504,180.26283186712504,3,32.85136007219033
181.76397658818894,180.94397658818895,4,19.46058647983552
183.9025581148239,183.0825581148239,2,46.42010044087358
184.58204376844077,183.76204376844078,3,31.75581032740481
185.26474024537916,184.44474024537917,4,20.721284350636335
186.68842102934585,185.86842102934585,1,40.50415356053966
187.4019267517311,186.58192675173112,2,45.72403225595381
188.0813195033955,187.2613195033955,3,30.59020732209276
188.765522203172,187.945522203172,4,21.712922078395554
190.1886138196374,189.3686138196374,1,40.87249292935328
