12:02:31.900,5932269.91670136,557757.8770190921
12:02:32.000,5932269.98345019,557757.8762025182
12:02:32.100,5932270.050199021,557757.8753859444
12:02:32.200,5932270.139197462,557757.8742971792
12:02:32.300,5932270.228358057,557757.8864631754
12:02:32.400,5932270.328643455,557757.8984930753
12:02:32.500,5932270.40676032,557757.9174225465
12:02:32.600,5932270.496001991,557757.9362159214
12:02:32.700,5932270.574281007,557757.9684001518
12:02:32.800,5932270.663603754,557757.9938209051
12:02:32.900,5932270.741882774,557758.0260051332
12:02:33.000,5932270.797506798,557758.0253246529
12:02:33.100,5932270.841924944,557758.018152889
12:02:33.200,5932270.886343086,557758.0109811252
12:02:33.300,5932270.930436925,557757.9772998426
12:02:33.400,5932270.974449689,557757.936991181
12:02:33.500,5932271.018300298,557757.883427761
12:02:33.600,5932271.039820222,557757.8235091537
12:02:33.700,5932271.072221723,557757.7435723129
12:02:33.800,5932271.093660574,557757.6770263272
12:02:33.900,5932271.115018348,557757.603852963
12:02:34.000,5932271.136376125,557757.5306795993
12:02:34.100,5932271.157571752,557757.4442514775
12:02:34.200,5932271.1899732575,557757.3643146415
12:02:34.300,5932271.222455843,557757.2910051858
12:02:34.400,5932271.255019505,557757.2243231104
12:02:34.500,5932271.321038657,557757.163860133
12:02:34.600,5932271.376014081,557757.1101606302
12:02:34.700,5932271.431151657,557757.0697158867
12:02:34.800,5932271.508619916,557757.0356263358
12:02:34.900,5932271.586088177,557757.0015367856
12:02:35.000,5932271.663556439,557756.9674472365
12:02:35.100,5932271.752149506,557756.9332215951
12:02:35.200,5932271.829617768,557756.8991320485
12:02:35.300,5932271.907086029,557756.8650425029
12:02:35.400,5932271.9731051875,557756.8045795386
12:02:35.500,5932272.03920542,557756.7507439543
12:02:35.600,5932272.0829749685,557756.6905531792
12:02:35.700,5932272.104494907,557756.630634591
12:02:35.800,5932272.126014846,557756.5707160032
12:02:35.900,5932272.147291564,557756.490915282
12:02:36.000,5932272.168730432,557756.4243693175
12:02:36.100,5932272.201375179,557756.3643146394
12:02:36.200,5932272.211932466,557756.317786902
12:02:36.300,5932272.233533484,557756.2644956949
12:02:36.400,5932272.277384113,557756.2109323048
12:02:36.500,5932272.298985132,557756.157641099
12:02:36.600,5932272.331954178,557756.1240959351
12:02:36.700,5932272.36459893,557756.0640412612
12:02:36.800,5932272.408368487,557756.0038504967
12:02:36.900,5932272.451894824,557755.9237776008
12:02:37.000,5932272.495502236,557755.8503320838
12:02:37.100,5932272.539028577,557755.7702591907
